customer_id,age,employment_type,employment_months,monthly_income,monthly_expenses,existing_debt,credit_history_months,income_stability,repayment_history,late_payment_count,transaction_count,avg_transaction,cashflow_volatility,digital_payment_ratio,account_age_months,suspicious_transaction_count,connected_accounts,device_fingerprint,loan_amount,loan_term,p_default,default,risk_band,fraud_flag
1038,43,freelancer,21,88800.47198696109,39938.23612413564,0.0,22,0.7099194042208574,0.639527251400115,0,59,4061.515538047692,0.4085789948282346,0.677225203245567,43,0,1,device_1038,685865.8250573715,18,0.222142,0,MEDIUM,False
1039,35,small_shop_owner,80,36332.67840813604,23494.123771717645,0.0,42,0.4648296356170055,0.551025076221465,3,69,2042.9672844971865,0.5923250571328159,0.39678963503531545,42,1,1,device_1039,303878.3078183356,24,0.349349,0,MEDIUM,False
1040,28,online_seller,22,49333.45907858823,20359.45614836469,0.0,8,0.5535430704378448,0.5,1,50,2443.1347378037626,0.4717932686116987,0.7978384300980759,22,1,2,device_1040,478770.06160510477,12,0.475031,0,HIGH,False
1041,27,driver,34,55039.06436053024,41720.59531652494,0.0,43,0.6536947080347351,0.3595713436124114,1,72,3476.716276377078,0.3205816493824517,0.5448366833431024,53,0,1,device_1041,272017.55073315994,6,0.252021,1,MEDIUM,False
1042,32,small_business_owner,86,177057.76414585568,91793.4294065501,0.0,84,0.5805965846685315,0.5879083262571696,3,62,8883.235103859686,0.48113214758107536,0.6556778895926139,84,0,2,device_1042,679646.917082077,24,0.039505,0,LOW,False
1043,24,informal_worker,11,31250.941864598186,20232.11383463756,190530.53194250533,22,0.048956895300599435,0.7265955345018544,0,28,4335.452964565191,1.0,0.2357300037176884,25,2,2,device_1043,180768.89828916918,24,0.972774,1,HIGH,False
1044,51,salaried,94,143190.16591631854,60736.31270721208,0.0,118,0.7503537371147587,0.9014654352822662,0,23,15844.255488837933,0.26484389626998195,0.970264164551978,118,1,5,device_1044,671215.8369264764,6,0.002084,0,LOW,False
1045,27,freelancer,46,82371.71704009424,44683.541117048095,0.0,34,0.3977611087060414,0.5032397898068325,2,37,7245.979640602393,0.8469202691344113,0.8678407259162307,34,0,3,device_1045,210928.80474587932,24,0.453288,0,HIGH,False
1046,47,small_shop_owner,52,88430.62195057694,52703.11020952879,634957.8126022007,85,0.7211930852872973,0.4072656208765152,2,40,7905.466531429319,0.13944433789772215,0.6998241726480849,85,2,1,device_1046,445270.0707706145,36,0.233532,0,MEDIUM,False
1047,40,online_seller,11,52494.79298555308,27486.84689830593,0.0,41,0.40371197230539,0.6838256478599554,2,60,2748.684689830593,0.7955712321192613,0.6106072906532662,41,1,0,device_1047,257242.53050212894,24,0.467972,1,HIGH,False
1048,26,driver,22,58281.24461565095,35937.49554274965,0.0,14,0.4686227534068852,0.38526560026508616,1,61,3534.8356271557036,0.4444443003280971,0.1483340976753722,54,1,1,device_1048,658086.9385517732,18,0.516458,0,HIGH,False
1049,43,small_business_owner,71,61053.691374724425,44723.83241252444,0.0,47,0.5382668822043288,0.6017795183012432,4,68,3946.2205069874503,0.5354127893993084,0.5905004672407757,56,2,0,device_1049,337654.114251097,36,0.283388,0,MEDIUM,False
1050,19,informal_worker,36,35597.50059883162,19038.635692816584,0.0,20,0.39443114226772585,0.4964844981513629,3,49,2331.2615134061125,0.5649087345079297,0.0,20,2,1,device_1050,380151.97928400757,24,0.848802,1,HIGH,False
1051,47,salaried,45,147677.15466979146,72338.04777846122,0.0,30,1.0,0.8024637806353784,0,74,5865.247117172531,0.0,0.5358374785526123,41,2,2,device_1051,1343910.742923236,18,0.050203,0,LOW,False
1052,33,freelancer,16,81453.1054711629,49432.12013465441,476598.71942350036,42,0.45654313110651623,0.6903508614108619,1,87,3409.1117334244423,0.6123503219021971,0.6420719730793669,42,0,5,device_1052,766288.6240720778,24,0.644749,1,HIGH,False
1053,59,small_shop_owner,27,67875.74116109606,44460.13648492252,0.0,40,0.675498946032078,0.6160856301492252,1,44,6062.7458843076165,0.3178663928821677,0.38219069639752007,58,0,2,device_1053,551069.554843831,18,0.170465,0,LOW,False
1054,35,online_seller,27,46885.38885364166,34779.033262109224,0.0,11,0.5027408297506114,0.5,1,46,4536.395642883812,0.4551486315369963,0.7862039732969123,41,0,1,device_1054,445606.19321812945,12,0.537303,0,HIGH,False
1055,31,driver,52,41169.12883848749,22388.115911564128,118298.90678298433,46,0.5537626481484694,0.9088782785115446,0,43,3123.9231504508084,0.599486748997432,0.6393816153473324,46,1,1,device_1055,202859.4959420314,12,0.252661,0,MEDIUM,False
1056,38,small_business_owner,54,61530.576648131755,25537.290119258425,0.0,103,0.8639185402561893,0.6729848700830214,1,51,3004.3870728539323,0.13987956105074414,0.5348364062384736,103,5,8,device_56,163961.9612956954,36,0.024151,0,LOW,True
1057,47,informal_worker,6,35404.871868619666,28109.89603985392,0.0,0,0.1431168496613702,0.5,2,61,2764.9078071987465,0.9115946438681015,0.39145753386118876,47,1,1,device_1057,132841.10057890508,24,0.941279,1,HIGH,False
1058,47,salaried,73,86079.44105679904,46626.56011920115,0.0,114,0.6268388211012815,0.7661363846665655,1,96,2914.160007450072,0.4410525246615811,0.6516476805138662,114,1,2,device_1058,522149.74967787875,6,0.008699,0,LOW,False
1059,23,freelancer,9,69906.48495417622,39612.97567988809,0.0,27,0.46789964621489355,0.5813670614237009,3,80,2970.9731759916067,0.4468775937140518,0.798235190645158,27,0,3,device_1059,663466.5195550887,36,0.626499,1,HIGH,False
1060,30,small_shop_owner,12,37992.71637256539,22752.28083465741,0.0,44,0.7874914746069066,0.6703984310093999,0,68,2007.5541912933006,0.3907011118295956,0.3801690343150728,44,0,0,device_1060,426875.30147314054,24,0.079831,0,LOW,False
1061,24,online_seller,38,90303.27814614144,62390.9305078922,0.0,5,0.7937275152746835,0.5,1,53,7063.124208440626,0.1936872843764066,1.0,13,1,0,device_1061,554805.4940856656,36,0.517783,1,HIGH,False
1062,32,driver,35,51727.1869133139,24356.55711493309,278377.4905958882,11,0.6378686637419382,0.5,3,87,1679.762559650558,0.2915242624698291,0.6918815633071933,30,2,2,device_1062,491292.20835500606,12,0.698357,0,HIGH,False
1063,40,small_business_owner,29,67488.50915789715,29963.184472606066,0.0,40,0.7793739086374872,0.6513313702928939,2,55,3268.7110333752075,0.2864468891676791,0.3114094459882491,50,0,0,device_1063,497697.05464572954,18,0.067749,0,LOW,False
1064,36,informal_worker,17,19222.53414407797,14330.396626639049,0.0,19,0.25139283663722134,0.17536481813750673,4,53,1622.3090520723451,0.7007059521781227,0.1935553157068706,36,0,4,device_1064,187308.18722662187,18,0.945464,1,HIGH,False
1065,30,salaried,64,139100.62703399098,98995.16683341903,0.0,118,0.8071808646138547,0.8055375745010134,1,39,15230.02566667985,0.2909846988480275,0.5119209297918945,118,1,4,device_1065,419249.98416868126,24,0.00706,0,LOW,False
1066,26,freelancer,9,44244.51514555743,27206.27051509073,105164.77024251591,20,0.43455259629164095,0.4214362562757945,0,80,2040.4702886318048,0.5563876288194612,1.0,20,1,3,device_1066,207487.90791199353,12,0.68367,0,HIGH,False
1067,55,small_shop_owner,26,87004.98678443042,61787.85199478943,213899.0189227545,75,0.7022067545313688,0.9209873696317991,0,65,5703.494030288255,0.2552294944336496,0.4009287964664,75,0,1,device_1067,901916.0927222896,36,0.066596,0,LOW,False
1068,35,online_seller,10,78486.93581964688,51281.06484558066,314292.5435650222,12,0.6203900939171014,0.5,3,31,9925.367389467223,0.42626878778311444,0.9075299018139888,16,0,0,device_1068,209417.98874884043,18,0.765625,1,HIGH,False
1069,27,driver,53,57463.49020065005,39225.49809539704,0.0,35,0.5248858053268827,0.4983180852256582,1,92,2558.184658395459,0.4423854035350617,0.5171256546250514,60,0,3,device_1069,456641.05720112263,36,0.293934,1,MEDIUM,False
1070,30,small_business_owner,91,90654.7870670334,64544.65679816057,424675.9931317496,97,0.505207817384751,0.9109002445686597,2,29,13354.06692375736,0.3263547033342933,0.6800640274615043,97,0,0,device_1070,751347.2647198027,24,0.078929,0,LOW,False
1071,39,informal_worker,2,32591.459888312304,18030.13088287803,0.0,9,0.22258371346517164,0.5,2,35,3090.8795799219483,0.8816796592074652,0.2462056912099475,28,1,1,device_1071,340073.35630347097,18,0.940642,1,HIGH,False
1072,55,salaried,37,64970.954834181095,28345.955701660623,201530.48912030153,65,0.8159309031456788,0.8263219436126357,0,30,5669.191140332125,0.22272089039756648,0.6960312619078279,65,0,1,device_1072,164495.53652446432,24,0.033066,0,LOW,False
1073,30,freelancer,44,92629.70158224922,45209.86729672518,440906.6853360814,48,0.546714094130748,0.621059614337809,1,25,10850.368151214041,0.5911136974528457,0.8986984623744556,48,0,4,device_1073,541402.9836597476,36,0.422867,0,MEDIUM,False
1074,48,small_shop_owner,84,80231.63517658549,52069.775695971286,614219.856237268,28,0.6880189383152081,0.5415984542243458,0,26,12016.102083685682,0.12126717891691913,0.48381607632428525,54,1,3,device_1074,246327.77870010652,18,0.497208,0,HIGH,False
1075,21,online_seller,7,47413.04652034788,34641.78947313548,0.0,38,0.6804965091496099,0.7848107863617598,0,68,3056.628482923719,0.2951186705521496,1.0,38,1,3,device_1075,235997.3296521696,24,0.287007,0,MEDIUM,False
1076,29,driver,55,38458.49757172507,28653.002765737423,252756.48187502028,28,0.5951278277733049,0.7045581665532602,1,46,3737.348186835316,0.544476902220264,0.6242094646708497,28,0,2,device_1076,390247.3445073626,24,0.839059,1,HIGH,False
1077,39,small_business_owner,106,104229.07829093016,70607.96348470476,0.0,120,0.7438999951197177,0.8302533924489467,1,39,10862.7636130315,0.11839937510640958,0.5429052302297644,120,0,2,device_1077,1202742.6559910616,18,0.009578,0,LOW,False
1078,45,informal_worker,20,44054.35165881977,33700.96962587135,0.0,21,0.2504123620326906,0.48614490321471654,2,65,3110.858734695817,0.8291099426518193,0.4307479454948894,45,0,4,device_1078,341750.821674041,6,0.894843,1,HIGH,False
1079,41,salaried,49,92648.65562860089,46517.11855718982,0.0,86,0.9569448391055418,0.6199756080975343,0,69,4044.966831059984,0.0,0.5897183104632541,86,0,3,device_1079,638292.5655126187,18,0.005974,0,LOW,False
1080,35,freelancer,11,55421.21059315284,35969.3074999223,0.0,54,0.5161177613326171,0.7502924277436284,4,67,3221.1320149184153,0.6310657160174356,0.9527563658058682,54,0,2,device_1080,326709.9189388199,12,0.362726,0,MEDIUM,False
1081,55,small_shop_owner,23,51290.77613338735,27134.128420291163,0.0,17,0.6231561100140032,0.7953544358563153,0,79,2060.819880022114,0.44464069122323757,0.5518058463091908,46,0,2,device_1081,356384.19155451964,12,0.183756,0,LOW,False
1082,24,online_seller,34,78829.66458853427,34573.87515718087,0.0,36,0.36499271516855514,0.7921192190818857,1,87,2384.405183253853,0.8383537027482306,0.9644641815010957,36,0,5,device_1082,623590.4209745581,18,0.304064,0,MEDIUM,False
1083,24,driver,57,57926.48070521,24963.566627292574,0.0,33,0.4433371316196389,0.40548183034176855,2,36,4160.594437882096,0.5573923090448609,0.5264756885111127,46,0,1,device_1083,520063.2439780726,18,0.278305,1,MEDIUM,False
1084,46,small_business_owner,78,138877.87631991663,57383.92901675949,0.0,61,0.787608061288624,0.841124678932781,0,90,3825.595267783966,0.1374293753851809,0.4806815749898377,61,0,4,device_1084,1528961.9377519856,6,0.048318,0,LOW,False
1085,50,informal_worker,28,28501.73915887534,12153.223549679273,218629.83698198557,13,0.29125228743814424,0.18698578655852882,1,92,792.6015358486482,0.9018110503287362,0.26945222719395195,55,1,2,device_1085,251888.13542773522,18,0.964275,1,HIGH,False
1086,43,salaried,34,66844.1865612564,46690.271139093355,513997.12870031124,88,0.6543053349624808,0.7781436670859825,0,79,3546.096542209622,0.24140103110772587,0.6362001405991872,88,0,1,device_1086,698214.9618268561,12,0.05492,0,LOW,False
1087,23,freelancer,11,82688.2825477733,35183.672471754864,0.0,32,0.5895958688237476,0.8245252639801967,0,58,3639.6902556987793,0.11509458830177349,0.6263709991936386,32,1,2,device_1087,243537.50192713417,36,0.214979,0,MEDIUM,False
1088,56,small_shop_owner,91,52907.606033996606,26300.032810807203,0.0,45,0.7394504339257046,0.8696002004438553,1,43,3669.7720201126326,0.4111201255555912,0.3899594653017413,45,0,4,device_1088,418457.5756851045,12,0.111127,1,LOW,False
1089,39,online_seller,19,53476.421569971615,28309.22854300847,306480.42079241644,46,0.6728079924502613,0.674603611396419,2,88,1930.1746733869413,0.3531676462434845,0.8649659591984554,46,2,5,device_1089,168262.18194532473,6,0.484425,0,HIGH,False
1090,22,driver,16,55447.10451263397,32707.500808980792,0.0,44,0.5359781928016887,0.6301280606786432,2,71,2764.0141528716163,0.48269484816837416,0.30084396129435687,58,0,0,device_1090,410055.1934915825,36,0.243965,0,MEDIUM,False
1091,39,small_business_owner,103,105481.7119532509,62340.89523560884,0.0,102,0.821836753914978,0.48341686174651366,1,70,5343.50530590933,0.2438992438622658,0.7776045824518633,102,1,2,device_1091,366847.16906141007,18,0.013609,0,LOW,False
1092,26,informal_worker,1,19797.398297807857,13933.382193964411,102201.45214567293,6,0.313480528347181,0.5,1,22,3800.0133256266577,0.8859964225658501,0.34933981392533353,47,0,2,device_1092,57087.48397790975,12,0.908204,1,HIGH,False
1093,31,salaried,85,82527.78861045746,36976.34159846034,652267.5826022767,107,0.7963371477511583,0.6439310109202774,0,50,4437.160991815241,0.20693454337846595,0.8937862280307198,107,3,4,device_1093,983979.9135323397,36,0.018936,0,LOW,False
1094,31,freelancer,55,80792.45494910778,42993.39727474091,636055.9402726649,35,0.5716457943964554,0.5873799893402399,1,74,3485.9511303843983,0.6008189765625946,0.5574630865150197,35,0,2,device_1094,967203.7136920266,6,0.687258,0,HIGH,False
1095,37,small_shop_owner,68,46056.420938934025,30043.382339299318,0.0,74,0.9217635114317664,0.7322772756693622,1,77,2341.042779685661,0.04276446341915855,0.2029747076006103,74,3,2,device_1095,418909.59368256264,12,0.062821,0,LOW,False
1096,38,online_seller,28,49249.36408624412,35861.615554379954,0.0,6,0.48255358851456104,0.5,2,33,6520.293737159992,0.6993291820307015,0.9336130518343292,43,0,0,device_1096,452312.33761486696,24,0.576483,1,HIGH,False
1097,49,driver,37,56267.19585430732,32580.53143088273,0.0,40,0.44791213080483316,0.7318888563873555,2,90,2172.0354287255154,0.6040988287576495,0.46690583946485714,40,0,4,device_1097,134834.0466714517,6,0.288196,1,MEDIUM,False
1098,45,small_business_owner,89,59599.4996590566,42619.12998019668,0.0,99,0.832668561176993,0.7249178943440263,0,82,3118.472925380245,0.12966710351751637,0.43722809152649456,99,0,1,device_1098,255901.45638646357,6,0.011083,0,LOW,False
1099,45,informal_worker,21,41905.23954838348,28714.496951464713,138042.79382134482,17,0.34289990783375424,0.7040309362510727,1,73,2360.095639846415,0.8670866845137333,0.020909935975793714,59,0,2,device_1099,102096.93170526298,24,0.92453,1,HIGH,False
1100,44,salaried,106,115685.7201824265,74915.30550853505,0.0,68,0.9557392612195779,0.7901749907698844,0,75,5993.224440682804,0.0,0.869857854429998,68,0,3,device_1100,237098.6633079371,12,0.01217,0,LOW,False
1101,28,freelancer,36,103398.64851746395,55879.76170815929,0.0,28,0.5291527247679622,0.5054736101102145,1,84,3991.4115505828063,0.5754020219572995,0.7560401386866317,28,1,2,device_1101,329347.44655155455,36,0.420702,0,MEDIUM,False
1102,49,small_shop_owner,89,79630.66197059138,46760.03306554879,0.0,96,0.690743527546987,0.392190364022985,2,57,4922.108743741978,0.17120404169651265,0.3665720078387563,96,1,2,device_1102,202287.03791278935,24,0.029437,0,LOW,False
1103,40,online_seller,26,96896.26588714347,49196.22683974509,0.0,33,0.42644326682220945,0.5508050945759438,2,40,7379.434025961763,0.6362455053229431,0.7208909279963029,42,1,2,device_1103,257143.94288667873,12,0.422736,1,MEDIUM,False
1104,45,driver,11,42357.259638211006,33680.4148285616,0.0,45,0.6009968391241564,0.5018216345546435,5,42,4811.487832651657,0.43857404520270427,0.8063757246113716,45,0,1,device_1104,176355.64213168118,12,0.419989,1,MEDIUM,False
1105,33,small_business_owner,77,171702.2377703318,114252.13710386034,0.0,87,0.41057106067296206,0.7505595486702883,0,46,14902.452665720914,0.7556884154173744,0.5448256728897423,87,1,1,device_1105,1960909.9662423278,6,0.042927,0,LOW,False
1106,40,informal_worker,17,32975.87038678265,24649.88280588807,0.0,11,0.21874298170437964,0.5,2,42,3521.4118294125815,0.6434417745716559,0.0,55,0,3,device_1106,297132.59090264305,36,0.904589,1,HIGH,False
1107,27,salaried,67,127487.28747370344,91679.22666151292,823966.105103455,79,0.9969221179396701,0.806266447647432,1,49,11226.02775447097,0.0,0.7486746919802284,79,5,9,device_7,327105.1973336507,36,0.064062,0,LOW,True
1108,30,freelancer,27,62195.52384268964,27211.789024747886,0.0,56,0.44698549871029153,0.4488525276101036,2,25,6530.829365939492,0.530720017661797,0.8339454369456696,56,1,0,device_1108,654582.1394803039,36,0.156399,1,LOW,False
1109,37,small_shop_owner,77,42877.56330784054,19117.726782734717,0.0,89,0.4341542107148285,0.6522673117062155,0,26,4411.783103708012,0.6902938043301506,0.3519950967181249,89,0,3,device_1109,470270.03166170366,24,0.038609,0,LOW,False
1110,23,online_seller,9,81099.68990679107,35410.31861232261,0.0,42,0.6758622147669474,0.47494283297121737,0,33,6438.23974769502,0.25437929885743227,1.0,55,0,1,device_1110,945736.3852503065,36,0.154579,0,LOW,False
1111,25,driver,16,35480.011358990414,22540.347307639822,144351.3838561946,43,0.5266971564729555,0.6919173789146164,1,46,2940.0453009964986,0.4512283563633134,0.5069308555126797,43,6,10,device_11,406822.03955630097,12,0.64071,1,HIGH,True
1112,52,small_business_owner,80,170003.79357881006,73627.57328559474,0.0,88,0.6239341770914126,0.8377550232129818,2,32,13805.169991049015,0.34097862497205467,0.5317755065693511,88,0,3,device_1112,992583.0005442848,18,0.028763,0,LOW,False
1113,26,informal_worker,8,19431.25991812182,9602.311266517418,0.0,6,0.39965770915499815,0.5,3,73,789.2310630014316,0.4871830042328295,0.2520622735247008,52,1,1,device_1113,196663.5958756885,6,0.803803,0,HIGH,False
1114,50,salaried,84,112566.36958258966,79886.54060305755,293724.3592663086,67,0.8751132181045052,0.750944479744525,0,41,11690.713258984033,0.115689539592076,0.6642279515146089,67,1,1,device_1114,741146.3649270944,18,0.069211,0,LOW,False
1115,35,freelancer,29,88793.39418110468,39433.618327200595,0.0,46,0.5583776297809663,0.618439686281152,1,39,6066.710511877014,0.4004365786158764,0.48948730087349684,51,0,2,device_1115,205480.9634394014,36,0.180221,0,LOW,False
1116,42,small_shop_owner,29,47677.04147327768,33603.375482616386,0.0,66,0.6117586839943034,0.7291664529842674,2,72,2800.281290218032,0.38324889062077555,0.44142989292886137,66,0,1,device_1116,201546.12096344304,24,0.096463,0,LOW,False
